PLAYER_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201944,153,9,2921,437,1061,0.411875589066,58,183,0.31693989071,153,232,0.65948275862,67,478,545,364,83,19,222,199,1085
201945,535,333,13854,2249,5111,0.440031305028,249,762,0.326771653543,1240,1564,0.79283887468,314,1402,1716,1009,358,183,639,930,5987
201946,428,50,7231,947,2156,0.439239332096,3,22,0.136363636363,984,1333,0.738184546136,745,1063,1808,181,207,91,319,869,2881
201947,261,54,3631,453,1125,0.402666666666,82,250,0.328,150,226,0.663716814159,195,583,778,134,83,136,175,323,1138
201948,293,29,4132,567,1410,0.402127659574,188,535,0.351401869158,200,257,0.778210116731,143,621,764,212,116,117,204,480,1522
201949,786,243,15561,2311,4881,0.473468551526,381,1271,0.299763965381,827,1220,0.677868852459,605,2111,2716,1610,581,655,1048,1749,5830
201950,1090,1007,35718,6754,14637,0.461433353829,1711,4621,0.370266176152,2068,2618,0.789915966386,1069,3516,4585,6762,1527,541,2819,2274,17287
201951,551,345,16087,2496,5424,0.46017699115,473,1319,0.35860500379,1512,1964,0.769857433808,351,1155,1506,3316,636,52,1159,898,6977
201952,826,600,22163,3548,7984,0.444388777555,708,1967,0.35993899339,2257,2673,0.844369622147,274,1715,1989,4585,936,277,1803,1542,10061
201953,267,2,3895,440,1122,0.392156862745,111,317,0.350157728706,150,208,0.721153846153,67,281,348,760,111,20,281,296,1141
201954,711,517,20833,3272,6944,0.471198156682,635,1613,0.393676379417,1682,1973,0.852508869741,332,1557,1889,3545,821,106,1383,1212,8861
201956,588,145,11961,1718,3781,0.454377148902,493,1339,0.368185212845,713,1052,0.677756653992,473,1882,2355,662,362,134,595,917,4642
201957,189,66,3446,557,1366,0.407759882869,111,348,0.318965517241,173,245,0.706122448979,200,590,790,153,74,98,187,335,1398
201958,182,54,2895,502,1143,0.439195100612,129,397,0.324937027707,153,189,0.809523809523,47,291,338,374,124,52,204,312,1286
201959,1012,462,23167,3490,6754,0.516730826177,58,213,0.272300469483,1393,1955,0.712531969309,2144,3610,5754,952,532,965,1046,2439,8431
201960,578,339,13674,1806,4204,0.429590865842,658,1839,0.357803153887,880,1188,0.74074074074,655,1799,2454,726,524,151,498,1127,5150
201961,770,206,16100,2233,5441,0.41040249954,1214,3175,0.382362204724,510,605,0.842975206611,238,1405,1643,852,412,66,508,884,6190
201962,394,65,7509,1093,2705,0.404066543438,444,1256,0.353503184713,379,460,0.823913043478,213,662,875,889,349,30,410,775,3009
201963,51,18,1049,136,331,0.41087613293,26,94,0.27659574468,22,36,0.611111111111,31,106,137,40,37,33,50,85,320
201964,80,16,1071,100,251,0.398406374501,34,116,0.293103448275,24,41,0.585365853658,43,135,178,56,30,16,58,103,258
201965,237,15,2322,287,519,0.552986512524,2,5,0.4,114,147,0.775510204081,196,436,632,99,37,66,132,360,690
201966,65,12,784,139,315,0.441269841269,19,67,0.283582089552,54,74,0.729729729729,47,61,108,48,24,8,65,54,351
201967,715,195,14875,1772,3777,0.46915541435,216,626,0.345047923322,373,575,0.648695652173,804,1872,2676,506,459,336,352,1227,4133
201969,83,7,819,103,268,0.384328358208,29,79,0.367088607594,43,67,0.641791044776,24,58,82,29,18,8,37,104,278
201970,249,52,3965,560,1266,0.442338072669,49,175,0.28,267,360,0.741666666666,163,410,573,180,134,57,204,311,1436
201971,424,179,7054,1242,2371,0.52382960776,0,9,0.0,381,627,0.607655502392,810,1343,2153,349,316,127,471,1003,2865
201972,150,10,1569,118,242,0.487603305785,0,1,0.0,84,136,0.617647058823,212,260,472,49,33,9,57,267,320
201973,635,119,11323,1465,3203,0.457383702778,400,1101,0.363306085376,589,765,0.769934640522,763,1759,2522,525,321,153,438,1225,3919
201974,171,18,2554,354,687,0.515283842794,13,41,0.317073170731,174,273,0.637362637362,167,246,413,119,89,32,109,208,895
201975,539,204,12110,1665,3969,0.419501133786,775,2078,0.372954764196,883,1004,0.879482071713,148,972,1120,583,413,36,410,632,4988
201976,666,518,17688,1929,4671,0.412973667308,973,2623,0.3709492947,689,906,0.760485651214,685,2044,2729,2245,708,343,792,1947,5520
201977,483,135,11297,2124,5003,0.424545272836,735,2051,0.358361774744,767,924,0.830086580086,407,941,1348,676,405,61,491,739,5750
201978,407,50,7998,1188,2766,0.429501084598,413,1172,0.352389078498,409,513,0.797270955165,238,1002,1240,473,213,65,310,485,3198
201979,129,7,2010,246,558,0.440860215053,30,104,0.288461538461,68,117,0.581196581196,42,201,243,353,129,13,162,217,590
201980,832,709,20898,2546,6047,0.421035224078,1577,3946,0.399645210339,535,665,0.804511278195,501,2326,2827,1277,853,634,825,1454,7204
201981,8,0,32,4,10,0.4,0,2,0.0,2,4,0.5,0,2,2,1,0,2,1,4,10
201985,261,25,3929,549,1444,0.380193905817,218,690,0.315942028985,207,279,0.74193548387,68,309,377,567,125,9,229,237,1523
201986,119,9,1414,169,394,0.428934010152,49,135,0.362962962962,66,79,0.835443037974,37,174,211,203,63,12,116,135,453
201988,921,112,18315,2855,6742,0.423464847226,1546,4012,0.385343968095,748,873,0.856815578465,268,1223,1491,2010,581,80,861,1164,8004
201991,57,0,594,95,253,0.375494071146,28,101,0.277227722772,50,62,0.806451612903,16,61,77,71,32,8,56,52,268
202322,647,604,22586,4373,10171,0.429947891062,651,2021,0.322117763483,2691,3468,0.775951557093,361,2343,2704,5735,1045,439,2412,1394,12088
202323,705,295,18938,2748,6331,0.434054651713,270,917,0.294438386041,1058,1353,0.781966001478,388,2890,3278,2462,532,184,1267,1380,6824
202324,790,503,19201,3420,6407,0.533791165912,38,192,0.197916666666,1476,2225,0.663370786516,1933,3675,5608,851,577,939,995,1976,8354
202325,609,334,13471,1629,4028,0.404419066534,614,1823,0.33680746023,363,490,0.74081632653,337,1587,1924,645,468,402,525,1168,4235
202326,654,561,19509,4562,9924,0.459693671906,426,1288,0.330745341614,3252,4411,0.737247789616,1692,4972,6664,1979,874,742,2149,2421,12802
202327,384,56,5693,519,1145,0.45327510917,0,4,0.0,315,439,0.717539863325,456,644,1100,260,177,429,222,714,1353
202328,646,417,17670,3371,6556,0.51418547895,1,17,0.058823529411,1659,2361,0.702668360864,1799,3494,5293,1376,680,373,1198,1435,8402
202329,711,445,17698,1948,4641,0.419737125619,543,1634,0.332313341493,911,1221,0.746109746109,982,3298,4280,879,678,397,863,1302,5350
202330,835,649,25653,4425,9725,0.45501285347,1111,3002,0.370086608927,2726,3317,0.821826952065,629,3069,3698,2940,808,321,1597,1420,12687
202331,945,897,31650,6625,15066,0.439731846541,2449,6382,0.38373550611,3639,4271,0.852025286818,770,5110,5880,3502,1601,417,2487,2502,19338
202332,339,23,3388,435,825,0.527272727272,0,0,0.0,180,244,0.737704918032,334,797,1131,183,137,233,199,509,1050
202333,185,23,2905,368,907,0.405733186328,41,126,0.325396825396,273,430,0.63488372093,81,270,351,120,100,23,139,264,1050
202334,722,106,13756,1773,3128,0.566815856777,0,4,0.0,745,1277,0.583398590446,1590,3026,4616,539,349,566,532,1749,4291
202335,719,104,14920,1871,4185,0.44707287933,630,1709,0.368636629607,410,543,0.755064456721,822,1977,2799,736,368,296,450,1116,4782
202336,238,113,4634,669,1395,0.479569892473,0,5,0.0,182,329,0.553191489361,475,870,1345,174,152,429,224,666,1520
202337,381,107,5332,650,1593,0.408035153797,394,979,0.402451481103,124,166,0.746987951807,111,735,846,224,89,58,165,520,1818
202338,423,34,6430,1134,2318,0.489214840379,0,7,0.0,248,347,0.71469740634,502,960,1462,246,88,304,449,903,2516
202339,756,568,21020,3689,8169,0.451585261353,854,2545,0.335559921414,2116,2698,0.7842846553,570,2367,2937,3545,1028,344,1888,1493,10348
202340,660,544,18151,2914,6716,0.433889219773,859,2353,0.365065873353,592,756,0.783068783068,397,1466,1863,1105,655,128,868,1427,7279
202341,247,83,4320,525,1276,0.411442006269,196,611,0.320785597381,176,233,0.755364806866,108,452,560,291,121,55,216,292,1422
202342,17,1,120,13,49,0.265306122448,3,14,0.214285714285,1,2,0.5,7,12,19,9,1,1,4,9,30
202343,109,2,1470,193,458,0.421397379912,54,174,0.310344827586,97,145,0.668965517241,38,123,161,94,45,6,78,158,537
202344,532,162,10873,1548,3003,0.515484515484,75,246,0.30487804878,508,799,0.635794743429,1029,1903,2932,565,355,277,540,1063,3679
202345,39,17,624,61,147,0.414965986394,0,6,0.0,28,42,0.666666666666,25,106,131,26,23,20,38,56,150
202346,80,4,741,83,227,0.365638766519,2,21,0.095238095238,78,107,0.728971962616,33,81,114,144,29,10,76,64,246
202347,355,48,5530,571,1351,0.422649888971,211,593,0.35581787521,256,343,0.746355685131,200,440,640,263,122,49,178,464,1609
202348,281,99,6843,1286,3130,0.410862619808,330,1041,0.317002881844,530,642,0.825545171339,153,550,703,883,196,23,529,437,3432
202349,401,157,9518,1378,3297,0.417955717318,412,1180,0.349152542372,423,518,0.816602316602,125,896,1021,1935,236,34,753,767,3591
202350,51,6,541,50,103,0.485436893203,0,1,0.0,43,72,0.597222222222,48,78,126,24,18,28,29,81,143
202351,72,0,591,70,202,0.346534653465,21,78,0.26923076923,46,60,0.766666666666,25,65,90,35,17,8,28,65,207
202353,12,0,81,11,25,0.44,0,2,0.0,2,2,1.0,6,9,15,2,1,2,8,19,24
202354,50,6,346,49,109,0.449541284403,0,0,0.0,18,33,0.545454545454,38,51,89,9,8,8,22,83,116
202355,511,332,12646,2687,4583,0.586297185249,8,26,0.307692307692,1068,1765,0.605099150141,1608,3915,5523,326,271,1143,756,1341,6450
202356,47,0,401,66,144,0.458333333333,6,15,0.4,19,28,0.678571428571,12,37,49,56,10,1,44,40,157
202357,449,162,9172,1279,2746,0.465768390386,498,1296,0.384259259259,356,469,0.759061833688,486,1565,2051,825,288,184,459,1058,3412
202360,5,0,24,3,7,0.428571428571,1,4,0.25,1,2,0.5,0,1,1,3,1,0,7,0,8
202361,255,176,6010,684,1446,0.473029045643,120,361,0.332409972299,243,365,0.665753424657,248,844,1092,419,212,45,270,310,1731
202362,554,200,12680,1885,4240,0.444575471698,373,1189,0.313708999158,595,857,0.694282380396,344,1907,2251,1621,357,76,908,1086,4738
202363,37,0,397,39,67,0.582089552238,0,0,0.0,29,56,0.517857142857,21,51,72,16,11,31,16,72,107
202365,63,15,710,82,213,0.384976525821,8,36,0.222222222222,52,72,0.722222222222,51,71,122,24,18,12,35,56,224
202366,65,0,490,67,127,0.527559055118,0,0,0.0,46,54,0.851851851851,66,66,132,17,9,21,24,73,180
202371,1,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
202374,26,0,181,16,51,0.313725490196,0,0,0.0,7,10,0.7,22,39,61,5,4,11,8,16,39
202376,70,1,871,102,271,0.376383763837,21,87,0.241379310344,28,38,0.736842105263,60,136,196,36,21,20,20,97,253
202377,3,0,20,2,6,0.333333333333,0,1,0.0,3,3,1.0,2,1,3,2,1,0,3,1,7
202378,19,0,133,13,35,0.371428571428,5,15,0.333333333333,6,8,0.75,1,11,12,27,6,0,8,16,37
202379,250,9,2626,364,640,0.56875,6,26,0.230769230769,145,211,0.687203791469,239,402,641,107,90,121,85,291,879
202380,33,0,157,7,15,0.466666666666,0,0,0.0,6,13,0.461538461538,7,18,25,3,2,9,6,33,20
202382,41,0,215,32,66,0.484848484848,0,0,0.0,17,23,0.739130434782,19,24,43,7,4,10,19,47,81
202681,779,779,26878,6787,14313,0.474184307971,1876,4763,0.393869410035,2983,3360,0.887797619047,638,2535,3173,4365,1022,337,1942,1770,18433
202682,428,112,8863,1329,3064,0.433746736292,251,838,0.299522673031,900,1267,0.710339384372,351,1342,1693,293,199,108,399,532,3809
202683,748,259,16100,3426,6254,0.547809401982,46,159,0.2893081761,1451,1868,0.776766595289,2223,3599,5822,638,296,363,1076,1606,8349
202684,819,478,20432,2758,5308,0.519593067068,10,42,0.238095238095,1296,2189,0.592051164915,2509,3919,6428,800,378,526,868,1750,6822
202685,1002,854,24429,5123,9129,0.561178661408,246,724,0.339779005524,2354,2969,0.792859548669,2659,6393,9052,1379,393,905,1604,2759,12846
202686,162,25,2455,263,505,0.520792079207,0,2,0.0,64,157,0.407643312101,225,337,562,96,107,84,123,384,590
202687,892,378,17053,1729,3220,0.536956521739,0,3,0.0,960,1740,0.551724137931,1654,3481,5135,587,237,1102,801,1901,4418
202688,451,349,13203,2260,5499,0.410983815239,715,2029,0.352390340068,1066,1321,0.806964420893,236,1149,1385,1777,386,75,1090,889,6301
202689,750,697,24809,4999,11954,0.418186381127,1670,4642,0.359758724687,2818,3354,0.840190816935,418,2413,2831,3938,923,282,1574,1111,14486
202690,241,7,3211,524,1282,0.408736349453,193,519,0.371868978805,197,224,0.879464285714,53,190,243,331,94,11,223,222,1438
202691,934,822,29303,6441,14385,0.447758081334,2899,7089,0.408943433488,1565,1825,0.857534246575,424,2760,3184,2084,759,465,1487,1775,17346
202692,791,158,17575,2756,6641,0.414997741304,975,2525,0.386138613861,1859,2309,0.805110437418,428,2214,2642,1521,532,159,903,1394,8346
202693,791,381,18461,3109,7015,0.443193157519,659,1931,0.34127395132,1199,1540,0.778571428571,890,2957,3847,1221,594,380,1121,2041,8076
202694,832,509,22093,3648,8393,0.434647920886,1300,3447,0.37713954163,1369,1768,0.774321266968,701,2989,3690,1235,545,238,942,1758,9965
202695,798,769,25367,5987,11994,0.499166249791,1359,3472,0.391417050691,3213,3722,0.863245566899,943,4132,5075,2470,1377,498,1345,1303,16546
202696,1036,957,32320,7524,15132,0.497224425059,998,2848,0.350421348314,1638,2119,0.773006134969,2559,8148,10707,3025,860,885,1755,2484,17684
202697,461,246,11470,1225,3130,0.391373801916,489,1450,0.33724137931,381,499,0.763527054108,324,1210,1534,845,514,120,530,1058,3320
202698,148,62,2604,233,620,0.375806451612,58,182,0.318681318681,88,139,0.633093525179,112,360,472,92,117,57,100,325,612
202699,1033,913,32473,6285,13152,0.477874087591,1391,3796,0.366438356164,2479,2959,0.837783034809,1025,5267,6292,2450,827,565,1407,2033,16440
202700,251,101,4564,731,1558,0.46919127086,121,404,0.299504950495,249,417,0.597122302158,298,654,952,269,118,82,287,538,1832
202701,84,4,828,109,294,0.370748299319,19,73,0.260273972602,40,56,0.714285714285,24,59,83,97,25,4,71,81,277
202702,478,385,11728,2190,4009,0.546270890496,10,45,0.222222222222,1040,1590,0.654088050314,1465,2419,3884,470,351,392,626,1180,5430
202703,319,95,7718,1303,3084,0.422503242542,614,1712,0.358644859813,690,854,0.807962529274,301,1593,1894,407,240,228,381,666,3910
202704,884,530,21858,4063,9603,0.42309694887,1171,3395,0.344918998527,1548,1813,0.853833425261,433,2030,2463,3606,593,110,1563,1677,10845
202705,200,50,3456,613,1371,0.44711889132,109,316,0.34493670886,257,342,0.751461988304,132,292,424,282,120,42,248,269,1592
202706,151,21,2100,342,839,0.407628128724,137,384,0.356770833333,69,103,0.669902912621,89,340,429,127,73,34,102,144,890
202707,36,0,298,54,121,0.446280991735,0,0,0.0,6,9,0.666666666666,20,38,58,6,5,14,14,25,114
202708,360,60,8019,1005,2469,0.407047387606,207,639,0.323943661971,289,389,0.742930591259,79,623,702,981,280,34,517,679,2506
202709,866,191,18296,2228,5061,0.440229203714,525,1501,0.349766822118,847,1078,0.785714285714,413,1681,2094,2517,626,183,850,1355,5828
202710,907,802,29970,5387,11371,0.473749010641,716,2169,0.330106039649,5168,6120,0.844444444444,1529,3329,4858,3957,1455,387,1459,1242,16658
202711,719,572,20889,3872,8424,0.459639126305,1511,3831,0.394413991125,1929,2245,0.859242761692,381,2178,2559,1194,398,55,1205,1185,11184
202712,22,0,150,18,53,0.339622641509,8,29,0.275862068965,1,3,0.333333333333,5,13,18,4,3,3,12,10,45
202713,356,172,7795,843,2015,0.418362282878,299,826,0.361985472154,341,434,0.785714285714,317,709,1026,272,203,110,278,734,2326
202714,456,56,8393,1165,2752,0.423328488372,302,916,0.329694323144,365,499,0.731462925851,118,776,894,1421,300,24,560,568,2997
202715,24,0,119,11,35,0.314285714285,1,5,0.2,5,7,0.714285714285,6,18,24,9,4,4,7,5,28
202716,43,5,634,77,152,0.506578947368,0,0,0.0,43,66,0.651515151515,66,90,156,11,21,15,23,61,197
202717,24,0,119,24,61,0.39344262295,4,13,0.307692307692,5,7,0.714285714285,4,20,24,3,3,3,6,10,57
202718,440,369,13247,2129,4611,0.461721969204,687,1844,0.372559652928,626,878,0.712984054669,356,1616,1972,1201,412,152,657,865,5571
202719,104,23,1034,157,349,0.449856733524,0,1,0.0,59,106,0.556603773584,98,171,269,25,23,42,68,164,373
202720,377,80,5944,979,2023,0.48393475037,125,381,0.328083989501,312,407,0.766584766584,357,1069,1426,301,137,102,259,583,2395
202721,132,17,1464,166,432,0.384259259259,47,146,0.321917808219,51,81,0.629629629629,40,86,126,189,45,2,112,127,430
202722,475,41,8544,1186,2810,0.422064056939,885,2234,0.396150402864,404,468,0.863247863247,147,1012,1159,448,205,167,250,770,3661
202723,36,12,533,52,136,0.382352941176,10,34,0.294117647058,26,37,0.702702702702,24,41,65,51,20,10,27,52,140
202724,110,29,1333,179,412,0.434466019417,4,22,0.181818181818,46,61,0.754098360655,16,84,100,214,48,8,81,107,408
202725,75,4,887,105,240,0.4375,33,95,0.347368421052,22,35,0.628571428571,80,147,227,26,30,36,33,96,265
202726,49,0,474,77,196,0.392857142857,29,84,0.345238095238,14,16,0.875,7,27,34,24,10,2,28,36,197
202727,10,0,45,5,14,0.357142857142,0,0,0.0,4,9,0.444444444444,6,3,9,5,2,2,2,4,14
202729,38,0,295,31,94,0.329787234042,3,21,0.142857142857,18,25,0.72,2,18,20,34,9,0,36,24,83
202730,388,87,6904,828,1758,0.470989761092,2,15,0.133333333333,189,277,0.682310469314,715,1128,1843,384,120,214,257,706,1847
202731,23,0,135,19,35,0.542857142857,0,0,0.0,8,14,0.571428571428,14,20,34,5,4,4,3,9,46
202732,177,24,1906,129,321,0.401869158878,43,122,0.352459016393,45,82,0.548780487804,47,205,252,122,108,31,86,201,346
202734,598,191,12563,1927,4236,0.454910292728,556,1432,0.388268156424,333,449,0.741648106904,282,926,1208,1055,395,131,534,946,4743
202738,556,362,15582,3170,7300,0.434246575342,1044,2880,0.3625,2339,2682,0.872110365398,283,1037,1320,2641,472,61,1242,1146,9723
203076,807,800,27740,7269,13923,0.522085757379,385,1306,0.294793261868,4462,5627,0.792962502221,2148,6488,8636,2065,1055,1848,1614,1882,19385
203077,446,356,10978,1462,3085,0.473905996758,28,103,0.271844660194,798,1116,0.71505376344,703,1717,2420,515,296,304,400,956,3750
203078,807,758,27680,6364,13712,0.464119019836,1724,4588,0.375762859633,2854,3475,0.821294964028,691,2560,3251,3442,885,339,1947,1819,17306
203079,419,211,11835,2106,5110,0.412133072407,575,1660,0.346385542168,718,1034,0.694390715667,166,942,1108,1163,391,113,761,813,5505
203080,313,12,4203,640,1361,0.470242468772,0,6,0.0,248,491,0.505091649694,542,965,1507,190,161,111,319,546,1528
203081,900,900,32610,7266,16568,0.438556253017,2804,7556,0.371095817893,5262,5853,0.89902614044,534,3311,3845,6069,874,267,2541,1708,22598
203082,733,187,17957,2940,7032,0.418088737201,1329,3673,0.361829567111,838,1001,0.837162837162,256,1805,2061,936,587,231,700,1230,8047
203083,967,688,25448,4899,9090,0.538943894389,50,230,0.217391304347,1848,3780,0.488888888888,3965,7548,11513,1187,1171,1197,1683,2724,11696
203084,1070,984,33022,5130,11161,0.459636233312,1578,4100,0.38487804878,2734,3373,0.810554402608,1076,3879,4955,1887,722,190,1185,1547,14572
203085,707,184,16856,2214,5289,0.418604651162,789,2260,0.349115044247,779,1193,0.652975691533,222,1220,1442,1513,494,112,732,1479,5996
203086,456,95,7271,972,2016,0.482142857142,334,856,0.390186915887,267,329,0.811550151975,333,1438,1771,396,85,127,315,981,2545
203087,573,136,11896,2127,4841,0.439372030572,601,1755,0.34245014245,950,1109,0.856627592425,303,1770,2073,904,417,218,466,924,5805
203088,160,57,3083,315,789,0.399239543726,128,346,0.369942196531,44,72,0.611111111111,23,230,253,779,107,10,285,180,802
203089,445,160,8752,1438,2661,0.540398346486,20,80,0.25,487,857,0.568261376896,802,1566,2368,496,211,642,496,998,3383
203090,621,372,14018,1686,3554,0.474395047833,378,1182,0.319796954314,509,816,0.623774509803,658,1540,2198,572,583,399,521,1265,4259
203091,3,0,8,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0
203092,414,166,7253,1161,2284,0.508318739054,10,35,0.285714285714,541,708,0.764124293785,637,1183,1820,367,104,241,348,897,2873
203093,234,118,5563,985,1968,0.500508130081,93,313,0.297124600638,368,593,0.620573355817,395,939,1334,238,146,270,219,392,2431
203094,285,36,4079,708,1517,0.466710613052,87,271,0.321033210332,197,255,0.772549019607,188,669,857,126,74,95,212,458,1700
203095,704,504,19514,3447,7823,0.44062380161,1359,3631,0.374277058661,1354,1694,0.799291617473,277,1601,1878,1760,615,108,1083,1648,9607
203096,269,172,6531,1172,2685,0.436499068901,141,518,0.2722007722,408,564,0.723404255319,684,1322,2006,477,180,161,332,784,2893
203097,6,0,36,3,6,0.5,0,0,0.0,1,4,0.25,0,3,3,0,2,2,1,7,7
203098,171,8,2182,311,705,0.441134751773,117,319,0.366771159874,116,137,0.846715328467,36,214,250,138,31,14,95,95,855
203099,84,3,605,60,173,0.346820809248,19,62,0.306451612903,58,86,0.674418604651,6,50,56,39,21,2,32,72,197
203100,145,34,3075,575,1393,0.412778176597,84,363,0.231404958677,370,572,0.646853146853,106,257,363,437,137,28,375,268,1604
203101,346,168,5658,748,1381,0.541636495293,0,0,0.0,201,370,0.543243243243,547,1015,1562,178,153,256,308,540,1697
203102,59,2,728,94,172,0.546511627906,0,0,0.0,22,33,0.666666666666,87,93,180,12,25,14,26,65,210
203103,143,21,1675,195,464,0.420258620689,36,123,0.292682926829,62,94,0.659574468085,46,206,252,54,36,33,60,135,488
203104,91,3,908,85,248,0.342741935483,10,45,0.222222222222,37,56,0.660714285714,5,85,90,134,23,12,77,98,217
203105,170,61,2393,275,536,0.513059701492,0,0,0.0,162,291,0.556701030927,292,433,725,63,48,166,133,328,712
203106,132,50,2567,299,731,0.40902872777,82,257,0.319066147859,127,191,0.664921465968,80,183,263,107,72,21,92,234,807
203107,388,182,8616,997,2132,0.467636022514,237,670,0.353731343283,445,543,0.819521178637,312,805,1117,1586,309,60,513,658,2676
203108,92,13,760,76,153,0.496732026143,0,3,0.0,51,75,0.68,85,127,212,13,17,61,34,105,203
203109,812,436,20159,2590,6194,0.418146593477,1232,3546,0.347433728144,1103,1420,0.77676056338,558,2833,3391,1281,789,269,674,1633,7515
203110,949,794,27150,3036,6790,0.447128129602,843,2628,0.320776255707,1320,1859,0.710059171597,1019,5443,6462,5324,1244,930,2208,2733,8235
203111,103,1,1112,117,327,0.357798165137,47,151,0.311258278145,48,66,0.727272727272,33,147,180,69,20,14,48,86,329
203112,337,60,5392,583,1314,0.443683409436,183,523,0.349904397705,293,386,0.759067357512,309,870,1179,217,140,135,219,665,1642
203113,69,16,934,107,306,0.349673202614,33,113,0.29203539823,48,68,0.705882352941,41,128,169,37,30,37,54,82,295
203114,839,721,25263,4915,10727,0.45818961499,1476,3830,0.385378590078,2235,2545,0.878192534381,533,3398,3931,3242,944,160,1724,2094,13541
203115,679,286,17115,2824,6561,0.430422191739,893,2516,0.354928457869,1084,1377,0.78721859114,471,2321,2792,1817,504,272,948,1050,7625
203116,61,3,490,63,178,0.353932584269,9,25,0.36,39,57,0.684210526315,5,28,33,57,25,1,56,54,174
203117,100,0,1272,123,323,0.38080495356,50,127,0.393700787401,49,70,0.7,16,79,95,75,24,1,53,106,345
203118,555,34,9182,1434,3168,0.452651515151,494,1365,0.361904761904,374,494,0.757085020242,378,1349,1727,499,183,74,357,822,3736
203119,41,0,406,42,112,0.375,14,50,0.28,21,29,0.724137931034,8,29,37,26,16,3,19,46,119
203120,113,21,1961,268,577,0.464471403812,68,220,0.30909090909,83,104,0.798076923076,132,271,403,91,61,73,73,169,687
203121,271,28,5358,545,1300,0.41923076923,344,898,0.383073496659,163,194,0.840206185567,51,396,447,367,123,66,171,523,1597
203122,17,0,52,7,28,0.25,1,5,0.2,0,0,0.0,0,4,4,2,1,0,3,4,15
203123,69,7,1089,93,263,0.3536121673,41,138,0.297101449275,22,32,0.6875,47,111,158,101,42,18,76,95,249
203124,472,65,6713,1085,2099,0.516912815626,31,142,0.218309859154,367,496,0.739919354838,628,1538,2166,643,189,453,458,960,2568
203126,10,0,53,2,14,0.142857142857,0,3,0.0,5,8,0.625,1,6,7,1,3,0,2,3,9
203128,41,9,540,40,78,0.51282051282,0,5,0.0,13,27,0.481481481481,78,98,176,28,17,16,17,96,93
203129,45,0,247,23,51,0.450980392156,1,8,0.125,12,24,0.5,13,26,39,17,6,2,23,29,59
203133,98,9,1396,146,349,0.418338108882,48,140,0.342857142857,39,45,0.866666666666,66,200,266,50,32,11,28,143,379
203135,189,35,2745,318,729,0.436213991769,0,1,0.0,151,225,0.671111111111,212,381,593,126,56,110,102,336,787
203136,37,0,164,13,25,0.52,0,0,0.0,9,15,0.6,17,21,38,8,5,5,15,30,35
203318,16,1,151,14,52,0.26923076923,6,24,0.25,9,13,0.692307692307,6,18,24,9,6,1,11,18,43
203457,467,223,10280,1375,2518,0.546068308181,3,15,0.2,585,893,0.65509518477,898,1936,2834,501,588,683,593,1192,3338
203458,690,244,11755,1780,3491,0.509882555141,112,348,0.321839080459,936,1380,0.678260869565,1186,2438,3624,589,248,615,738,1615,4608
203459,381,113,9125,1226,2888,0.424515235457,617,1596,0.386591478696,384,462,0.831168831168,109,964,1073,434,223,104,285,764,3453
203460,307,269,6801,573,1211,0.473162675474,112,443,0.252821670428,124,265,0.467924528301,362,868,1230,265,268,199,185,658,1382
203461,151,4,1904,251,641,0.391575663026,36,138,0.260869565217,120,179,0.670391061452,132,340,472,77,58,27,99,206,658
203462,165,15,2395,367,856,0.428738317757,45,191,0.23560209424,261,373,0.699731903485,86,245,331,206,69,38,206,192,1040
203463,556,268,12533,1768,4270,0.414051522248,868,2392,0.36287625418,611,783,0.780332056194,222,1047,1269,563,353,106,608,1175,5015
203467,7,0,38,7,14,0.5,2,5,0.4,3,4,0.75,1,5,6,4,0,0,4,4,19
203468,863,750,27527,6396,14120,0.452974504249,2180,5521,0.394856004347,1866,2344,0.796075085324,570,2549,3119,3298,768,361,1561,1801,16838
203469,552,275,11509,1649,3172,0.519861286254,33,150,0.22,1045,1438,0.726703755215,1067,2058,3125,740,332,330,552,1359,4376
203471,913,441,24720,4551,10580,0.430151228733,1135,3328,0.341045673076,2257,2700,0.835925925925,386,2238,2624,4438,749,132,2010,1861,12494
203475,52,1,452,66,175,0.377142857142,15,52,0.288461538461,12,14,0.857142857142,10,27,37,42,13,0,14,30,159
203476,628,209,12626,1736,3500,0.496,196,552,0.355072463768,923,1167,0.790916880891,1048,2486,3534,837,468,549,687,1339,4591
203477,235,77,4797,616,1661,0.370860927152,366,1042,0.351247600767,315,377,0.835543766578,63,375,438,454,145,23,259,364,1913
203479,24,0,174,17,41,0.414634146341,6,13,0.461538461538,2,2,1.0,5,20,25,9,4,3,14,27,42
203481,207,15,2072,249,474,0.525316455696,2,14,0.142857142857,166,232,0.715517241379,181,337,518,64,56,156,76,229,666
203482,842,283,18360,2959,6093,0.485639258165,932,2528,0.368670886075,1422,1790,0.794413407821,999,3201,4200,2024,647,373,1310,2319,8272
203484,963,784,28122,3777,8845,0.427020915771,1588,4356,0.364554637281,1458,1765,0.826062322946,542,2291,2833,1791,1100,273,984,1743,10600
